chunk_id,doc_id,pdf_page,chunk_ordinal,source_channel,chars,actual_text_tokens,actual_rendered_tokens,est_tokens,est_prompt_tokens,header_increment,chars_per_actual_token,ratio_text_actual_over_est,ratio_rendered_actual_over_est_prompt,labels
CMM:p68:1,CMM,68,1,native,1172,228,237,293,307,9,5.140351,0.778157,0.771987,none_observed
CMM:p69:0,CMM,69,0,native,1053,237,246,263,277,9,4.443038,0.901141,0.888087,none_observed
CMM:p69:1,CMM,69,1,native,1359,289,298,339,353,9,4.702422,0.852507,0.844193,none_observed
CMM:p69:2,CMM,69,2,native,822,151,160,205,219,9,5.443709,0.736585,0.730594,none_observed
CMM:p6:0,CMM,6,0,native,1293,161,172,323,337,11,8.031056,0.498452,0.510386,none_observed
CMM:p6:1,CMM,6,1,native,1329,202,213,332,346,11,6.579208,0.608434,0.615607,none_observed
CMM:p6:2,CMM,6,2,native,1391,211,222,347,361,11,6.592417,0.608069,0.614958,none_observed
CMM:p6:3,CMM,6,3,native,657,80,91,164,178,11,8.2125,0.487805,0.511236,none_observed
CMM:p70:0,CMM,70,0,native,1364,293,302,341,355,9,4.65529,0.859238,0.850704,none_observed
CMM:p70:1,CMM,70,1,native,1204,250,259,301,315,9,4.816,0.830565,0.822222,none_observed
CMM:p70:2,CMM,70,2,native,1289,271,280,322,336,9,4.756458,0.841615,0.833333,none_observed
CMM:p70:3,CMM,70,3,native,200,34,43,50,64,9,5.882353,0.68,0.671875,none_observed
CMM:p71:0,CMM,71,0,native,1177,224,233,294,308,9,5.254464,0.761905,0.756494,none_observed
CMM:p71:1,CMM,71,1,native,701,127,136,175,189,9,5.519685,0.725714,0.719577,none_observed
CMM:p72:0,CMM,72,0,native,1392,304,313,348,362,9,4.578947,0.873563,0.864641,none_observed
CMM:p72:1,CMM,72,1,native,1164,251,260,291,305,9,4.63745,0.862543,0.852459,none_observed
CMM:p72:2,CMM,72,2,native,640,123,132,160,174,9,5.203252,0.76875,0.758621,none_observed
CMM:p73:0,CMM,73,0,ocr,707,164,173,176,190,9,4.310976,0.931818,0.910526,none_observed
CMM:p74:0,CMM,74,0,native,490,86,95,122,136,9,5.697674,0.704918,0.698529,none_observed
CMM:p74:1,CMM,74,1,native,1315,267,276,328,342,9,4.925094,0.814024,0.807018,none_observed
CMM:p74:2,CMM,74,2,native,914,183,192,228,242,9,4.994536,0.802632,0.793388,none_observed
CMM:p74:3,CMM,74,3,native,847,173,182,211,225,9,4.895954,0.819905,0.808889,none_observed
CMM:p75:0,CMM,75,0,native,1434,274,285,358,372,11,5.233577,0.765363,0.766129,none_observed
CMM:p75:1,CMM,75,1,native,1276,239,250,319,333,11,5.338912,0.749216,0.750751,none_observed
CMM:p75:2,CMM,75,2,native,1352,238,249,338,352,11,5.680672,0.704142,0.707386,none_observed
CMM:p75:3,CMM,75,3,native,367,57,68,91,105,11,6.438596,0.626374,0.647619,none_observed
CMM:p76:0,CMM,76,0,native,1399,250,261,349,363,11,5.596,0.716332,0.719008,none_observed
CMM:p76:1,CMM,76,1,native,1387,262,273,346,360,11,5.293893,0.757225,0.758333,none_observed
CMM:p76:2,CMM,76,2,native,1376,261,272,344,358,11,5.272031,0.758721,0.759777,none_observed
CMM:p76:3,CMM,76,3,native,306,59,70,76,90,11,5.186441,0.776316,0.777778,none_observed
CMM:p77:0,CMM,77,0,native,396,67,78,99,113,11,5.910448,0.676768,0.690265,none_observed
CMM:p77:1,CMM,77,1,native,1338,235,246,334,348,11,5.693617,0.703593,0.706897,none_observed
CMM:p77:2,CMM,77,2,native,1327,221,232,331,345,11,6.004525,0.667674,0.672464,none_observed
CMM:p77:3,CMM,77,3,native,1371,246,257,342,356,11,5.573171,0.719298,0.72191,none_observed
CMM:p78:0,CMM,78,0,native,1349,231,242,337,351,11,5.839827,0.68546,0.689459,none_observed
CMM:p78:1,CMM,78,1,native,1378,259,270,344,358,11,5.320463,0.752907,0.75419,none_observed
CMM:p78:2,CMM,78,2,native,965,164,175,241,255,11,5.884146,0.680498,0.686275,none_observed
CMM:p78:3,CMM,78,3,native,628,102,113,157,171,11,6.156863,0.649682,0.660819,none_observed
CMM:p79:0,CMM,79,0,native,1404,243,254,351,365,11,5.777778,0.692308,0.69589,none_observed
CMM:p79:1,CMM,79,1,native,1385,246,257,346,360,11,5.630081,0.710983,0.713889,none_observed
CMM:p79:2,CMM,79,2,native,1420,259,270,355,369,11,5.482625,0.729577,0.731707,none_observed
CMM:p7:0,CMM,7,0,native,1313,114,125,328,342,11,11.517544,0.347561,0.365497,none_observed
CMM:p7:1,CMM,7,1,native,1288,85,96,322,336,11,15.152941,0.263975,0.285714,none_observed
CMM:p7:2,CMM,7,2,native,1261,101,112,315,329,11,12.485149,0.320635,0.340426,none_observed
CMM:p7:3,CMM,7,3,native,1133,87,98,283,297,11,13.022989,0.30742,0.329966,none_observed
CMM:p80:0,CMM,80,0,native,1423,258,269,355,369,11,5.515504,0.726761,0.728997,none_observed
CMM:p80:1,CMM,80,1,native,1333,232,243,333,347,11,5.74569,0.696697,0.700288,none_observed
CMM:p80:2,CMM,80,2,native,959,178,189,239,253,11,5.38764,0.74477,0.747036,none_observed
CMM:p81:0,CMM,81,0,native,1036,188,199,259,273,11,5.510638,0.725869,0.728938,none_observed
CMM:p81:1,CMM,81,1,native,1309,231,242,327,341,11,5.666667,0.706422,0.709677,none_observed
CMM:p81:2,CMM,81,2,native,1364,231,242,341,355,11,5.904762,0.677419,0.68169,none_observed
CMM:p81:3,CMM,81,3,native,601,105,116,150,164,11,5.72381,0.7,0.707317,none_observed
CMM:p82:0,CMM,82,0,native,1408,262,273,352,366,11,5.374046,0.744318,0.745902,none_observed
CMM:p82:1,CMM,82,1,native,1313,231,242,328,342,11,5.683983,0.704268,0.707602,none_observed
CMM:p82:2,CMM,82,2,native,949,138,149,237,251,11,6.876812,0.582278,0.593625,none_observed
CMM:p83:0,CMM,83,0,native,1390,241,252,347,361,11,5.767635,0.694524,0.698061,none_observed
CMM:p83:1,CMM,83,1,native,1352,225,236,338,352,11,6.008889,0.66568,0.670455,none_observed
CMM:p83:2,CMM,83,2,native,1377,210,221,344,358,11,6.557143,0.610465,0.617318,none_observed
CMM:p83:3,CMM,83,3,native,753,117,128,188,202,11,6.435897,0.62234,0.633663,none_observed
CMM:p84:0,CMM,84,0,native,1379,253,264,344,358,11,5.450593,0.735465,0.73743,none_observed
CMM:p84:1,CMM,84,1,native,1330,238,249,332,346,11,5.588235,0.716867,0.719653,none_observed
CMM:p84:2,CMM,84,2,native,1393,262,273,348,362,11,5.316794,0.752874,0.754144,none_observed
CMM:p85:0,CMM,85,0,native,1514,268,279,378,392,11,5.649254,0.708995,0.711735,none_observed
CMM:p85:1,CMM,85,1,native,1339,259,270,334,348,11,5.169884,0.775449,0.775862,none_observed
CMM:p85:2,CMM,85,2,native,344,62,73,86,100,11,5.548387,0.72093,0.73,none_observed
CMM:p86:0,CMM,86,0,native,1369,231,242,342,356,11,5.926407,0.675439,0.679775,none_observed
CMM:p86:1,CMM,86,1,native,1305,247,258,326,340,11,5.283401,0.757669,0.758824,none_observed
CMM:p86:2,CMM,86,2,native,1064,191,202,266,280,11,5.570681,0.718045,0.721429,none_observed
CMM:p87:0,CMM,87,0,native,536,101,112,134,148,11,5.306931,0.753731,0.756757,none_observed
CMM:p87:1,CMM,87,1,native,1327,241,252,331,345,11,5.506224,0.728097,0.730435,none_observed
CMM:p87:2,CMM,87,2,native,1296,223,234,324,338,11,5.811659,0.688272,0.692308,none_observed
CMM:p87:3,CMM,87,3,native,778,140,151,194,208,11,5.557143,0.721649,0.725962,none_observed
CMM:p88:0,CMM,88,0,native,1372,235,246,343,357,11,5.838298,0.685131,0.689076,none_observed
CMM:p88:1,CMM,88,1,native,676,123,134,169,183,11,5.495935,0.727811,0.73224,none_observed
CMM:p88:2,CMM,88,2,native,447,83,94,111,125,11,5.385542,0.747748,0.752,none_observed
CMM:p88:3,CMM,88,3,native,1322,249,260,330,344,11,5.309237,0.754545,0.755814,none_observed
CMM:p88:4,CMM,88,4,native,841,154,165,210,224,11,5.461039,0.733333,0.736607,none_observed
CMM:p89:0,CMM,89,0,native,1358,269,280,339,353,11,5.048327,0.79351,0.793201,none_observed
CMM:p89:1,CMM,89,1,native,1331,288,299,332,346,11,4.621528,0.86747,0.864162,none_observed
CMM:p89:2,CMM,89,2,native,1318,230,241,329,343,11,5.730435,0.699088,0.702624,none_observed
CMM:p89:3,CMM,89,3,native,298,54,65,74,88,11,5.518519,0.72973,0.738636,none_observed
CMM:p8:0,CMM,8,0,native,1291,195,206,322,336,11,6.620513,0.60559,0.613095,none_observed
CMM:p8:1,CMM,8,1,native,1267,151,162,316,330,11,8.390728,0.477848,0.490909,none_observed
CMM:p8:2,CMM,8,2,native,277,23,34,69,83,11,12.043478,0.333333,0.409639,none_observed
CMM:p90:0,CMM,90,0,native,1279,209,220,319,333,11,6.119617,0.655172,0.660661,none_observed
CMM:p90:1,CMM,90,1,native,185,34,45,46,60,11,5.441176,0.73913,0.75,none_observed
CMM:p90:2,CMM,90,2,native,1369,252,263,342,356,11,5.43254,0.736842,0.738764,none_observed
CMM:p90:3,CMM,90,3,native,1099,208,219,274,288,11,5.283654,0.759124,0.760417,none_observed
CMM:p91:0,CMM,91,0,native,1399,225,236,349,363,11,6.217778,0.644699,0.650138,none_observed
CMM:p91:1,CMM,91,1,native,1326,242,253,331,345,11,5.479339,0.731118,0.733333,none_observed
CMM:p91:2,CMM,91,2,native,711,134,145,177,191,11,5.30597,0.757062,0.759162,none_observed
CMM:p92:0,CMM,92,0,native,1306,215,226,326,340,11,6.074419,0.659509,0.664706,none_observed
CMM:p92:1,CMM,92,1,native,1340,242,253,335,349,11,5.53719,0.722388,0.724928,none_observed
CMM:p92:2,CMM,92,2,native,1119,230,241,279,293,11,4.865217,0.824373,0.822526,none_observed
CMM:p92:3,CMM,92,3,native,427,78,89,106,120,11,5.474359,0.735849,0.741667,none_observed
CMM:p93:0,CMM,93,0,native,517,101,112,129,143,11,5.118812,0.782946,0.783217,none_observed
CMM:p93:1,CMM,93,1,native,1315,237,248,328,342,11,5.548523,0.722561,0.725146,none_observed
CMM:p93:2,CMM,93,2,native,920,171,182,230,244,11,5.380117,0.743478,0.745902,none_observed
CMM:p93:3,CMM,93,3,native,1332,280,291,333,347,11,4.757143,0.840841,0.838617,none_observed
CMM:p94:0,CMM,94,0,native,1140,225,236,285,299,11,5.066667,0.789474,0.789298,none_observed
CMM:p94:1,CMM,94,1,native,1373,255,266,343,357,11,5.384314,0.74344,0.745098,none_observed
CMM:p94:2,CMM,94,2,native,1327,247,258,331,345,11,5.37247,0.746224,0.747826,none_observed
CMM:p94:3,CMM,94,3,native,748,124,135,187,201,11,6.032258,0.663102,0.671642,none_observed
CMM:p95:0,CMM,95,0,native,1323,257,268,330,344,11,5.14786,0.778788,0.77907,none_observed
CMM:p95:1,CMM,95,1,native,1349,272,283,337,351,11,4.959559,0.807122,0.806268,none_observed
CMM:p95:2,CMM,95,2,native,1350,279,290,337,351,11,4.83871,0.827893,0.826211,none_observed
CMM:p95:3,CMM,95,3,native,311,59,70,77,91,11,5.271186,0.766234,0.769231,none_observed
CMM:p96:0,CMM,96,0,native,371,82,93,92,106,11,4.52439,0.891304,0.877358,none_observed
CMM:p96:1,CMM,96,1,native,1366,232,243,341,355,11,5.887931,0.680352,0.684507,none_observed
CMM:p96:2,CMM,96,2,native,1379,259,270,344,358,11,5.324324,0.752907,0.75419,none_observed
CMM:p96:3,CMM,96,3,native,1183,228,239,295,309,11,5.188596,0.772881,0.773463,none_observed
CMM:p97:0,CMM,97,0,native,1440,278,289,360,374,11,5.179856,0.772222,0.772727,none_observed
CMM:p97:1,CMM,97,1,native,602,109,120,150,164,11,5.522936,0.726667,0.731707,none_observed
CMM:p97:2,CMM,97,2,native,1491,288,299,372,386,11,5.177083,0.774194,0.774611,none_observed
CMM:p97:3,CMM,97,3,native,482,88,99,120,134,11,5.477273,0.733333,0.738806,none_observed
CMM:p98:0,CMM,98,0,native,1035,203,214,258,272,11,5.098522,0.786822,0.786765,none_observed
CMM:p98:1,CMM,98,1,native,625,121,132,156,170,11,5.165289,0.775641,0.776471,none_observed
CMM:p98:2,CMM,98,2,native,1120,231,242,280,294,11,4.848485,0.825,0.823129,none_observed
CMM:p98:3,CMM,98,3,native,790,154,165,197,211,11,5.12987,0.781726,0.781991,none_observed
CMM:p99:0,CMM,99,0,native,787,158,169,196,210,11,4.981013,0.806122,0.804762,none_observed
CMM:p99:1,CMM,99,1,native,1308,238,249,327,341,11,5.495798,0.727829,0.730205,none_observed
CMM:p99:2,CMM,99,2,native,1372,262,273,343,357,11,5.236641,0.763848,0.764706,none_observed
CMM:p99:3,CMM,99,3,native,616,109,120,154,168,11,5.651376,0.707792,0.714286,none_observed
CMM:p99:4,CMM,99,4,native,287,56,67,71,85,11,5.125,0.788732,0.788235,none_observed
CMM:p9:0,CMM,9,0,native,1078,224,233,269,283,9,4.8125,0.832714,0.823322,none_observed
CRM:p100:0,CRM,100,0,native,1373,297,310,343,357,13,4.622896,0.865889,0.868347,none_observed
CRM:p100:1,CRM,100,1,native,1177,267,280,294,308,13,4.40824,0.908163,0.909091,none_observed
CRM:p100:2,CRM,100,2,native,442,80,93,110,124,13,5.525,0.727273,0.75,none_observed
CRM:p10:0,CRM,10,0,native,234,40,53,58,72,13,5.85,0.689655,0.736111,none_observed
CRM:p10:1,CRM,10,1,native,1246,160,173,311,325,13,7.7875,0.514469,0.532308,none_observed
CRM:p10:2,CRM,10,2,native,1244,164,177,311,325,13,7.585366,0.527331,0.544615,none_observed
CRM:p10:3,CRM,10,3,native,1368,180,193,342,356,13,7.6,0.526316,0.542135,none_observed
CRM:p11:0,CRM,11,0,native,1313,184,197,328,342,13,7.13587,0.560976,0.576023,none_observed
CRM:p11:1,CRM,11,1,native,1343,164,177,335,349,13,8.189024,0.489552,0.507163,none_observed
CRM:p11:2,CRM,11,2,native,241,25,38,60,74,13,9.64,0.416667,0.513514,none_observed
CRM:p12:0,CRM,12,0,native,311,54,67,77,91,13,5.759259,0.701299,0.736264,none_observed
CRM:p12:1,CRM,12,1,native,1288,144,157,322,336,13,8.944444,0.447205,0.467262,none_observed
CRM:p12:2,CRM,12,2,native,1196,186,199,299,313,13,6.430108,0.622074,0.635783,none_observed
CRM:p13:0,CRM,13,0,native,264,43,56,66,80,13,6.139535,0.651515,0.7,none_observed
CRM:p13:1,CRM,13,1,native,1277,126,139,319,333,13,10.134921,0.394984,0.417417,none_observed
CRM:p13:2,CRM,13,2,native,338,63,76,84,98,13,5.365079,0.75,0.77551,none_observed
CRM:p13:3,CRM,13,3,native,1298,124,137,324,338,13,10.467742,0.382716,0.405325,none_observed
CRM:p13:4,CRM,13,4,native,984,124,137,246,260,13,7.935484,0.504065,0.526923,none_observed
CRM:p14:0,CRM,14,0,native,1031,133,146,257,271,13,7.75188,0.51751,0.538745,none_observed
CRM:p14:1,CRM,14,1,native,1312,124,137,328,342,13,10.580645,0.378049,0.400585,none_observed
CRM:p14:2,CRM,14,2,native,913,118,131,228,242,13,7.737288,0.517544,0.541322,none_observed
CRM:p14:3,CRM,14,3,native,1391,130,143,347,361,13,10.7,0.37464,0.396122,none_observed
CRM:p15:0,CRM,15,0,native,192,33,46,48,62,13,5.818182,0.6875,0.741935,none_observed
CRM:p15:1,CRM,15,1,native,1297,127,140,324,338,13,10.212598,0.391975,0.414201,none_observed
CRM:p15:2,CRM,15,2,native,1089,98,111,272,286,13,11.112245,0.360294,0.388112,none_observed
CRM:p16:0,CRM,16,0,native,634,100,113,158,172,13,6.34,0.632911,0.656977,none_observed
CRM:p16:1,CRM,16,1,native,851,86,99,212,226,13,9.895349,0.40566,0.438053,none_observed
CRM:p17:0,CRM,17,0,native,1322,142,155,330,344,13,9.309859,0.430303,0.450581,none_observed
CRM:p17:1,CRM,17,1,native,1312,131,144,328,342,13,10.015267,0.39939,0.421053,none_observed
CRM:p17:2,CRM,17,2,native,1372,117,130,343,357,13,11.726496,0.341108,0.364146,none_observed
CRM:p17:3,CRM,17,3,native,1250,90,103,312,326,13,13.888889,0.288462,0.315951,none_observed
CRM:p18:0,CRM,18,0,native,1022,154,167,255,269,13,6.636364,0.603922,0.620818,none_observed
CRM:p18:1,CRM,18,1,native,551,71,84,137,151,13,7.760563,0.518248,0.556291,none_observed
CRM:p19:0,CRM,19,0,native,1298,159,172,324,338,13,8.163522,0.490741,0.508876,none_observed
CRM:p19:1,CRM,19,1,native,1230,154,167,307,321,13,7.987013,0.501629,0.520249,none_observed
CRM:p1:0,CRM,1,0,native,842,192,202,210,224,10,4.385417,0.914286,0.901786,none_observed
CRM:p20:0,CRM,20,0,native,1107,133,146,276,290,13,8.323308,0.481884,0.503448,none_observed
CRM:p20:1,CRM,20,1,native,1203,135,148,300,314,13,8.911111,0.45,0.471338,none_observed
CRM:p21:0,CRM,21,0,native,1279,67,80,319,333,13,19.089552,0.210031,0.24024,none_observed
CRM:p21:1,CRM,21,1,native,1377,91,104,344,358,13,15.131868,0.264535,0.290503,none_observed
CRM:p21:2,CRM,21,2,native,171,10,23,42,56,13,17.1,0.238095,0.410714,none_observed
CRM:p22:0,CRM,22,0,native,1388,274,287,347,361,13,5.065693,0.789625,0.795014,none_observed
CRM:p22:1,CRM,22,1,native,1370,192,205,342,356,13,7.135417,0.561404,0.575843,none_observed
CRM:p24:0,CRM,24,0,native,1180,213,226,295,309,13,5.539906,0.722034,0.731392,none_observed
CRM:p24:1,CRM,24,1,native,1199,238,251,299,313,13,5.037815,0.795987,0.801917,none_observed
CRM:p25:0,CRM,25,0,native,1284,274,287,321,335,13,4.686131,0.853583,0.856716,none_observed
CRM:p25:1,CRM,25,1,native,483,95,108,120,134,13,5.084211,0.791667,0.80597,none_observed
CRM:p26:0,CRM,26,0,native,1129,209,222,282,296,13,5.401914,0.741135,0.75,none_observed
CRM:p27:0,CRM,27,0,native,421,94,107,105,119,13,4.478723,0.895238,0.89916,none_observed
CRM:p28:0,CRM,28,0,native,1071,187,200,267,281,13,5.727273,0.700375,0.711744,none_observed
CRM:p29:0,CRM,29,0,native,1264,71,84,316,330,13,17.802817,0.224684,0.254545,none_observed
CRM:p29:1,CRM,29,1,native,1373,118,131,343,357,13,11.635593,0.344023,0.366947,none_observed
CRM:p29:2,CRM,29,2,native,1034,82,95,258,272,13,12.609756,0.317829,0.349265,none_observed
CRM:p2:0,CRM,2,0,native,1389,309,319,347,361,10,4.495146,0.89049,0.883657,none_observed
CRM:p2:1,CRM,2,1,native,1329,253,263,332,346,10,5.252964,0.762048,0.760116,none_observed
CRM:p2:2,CRM,2,2,native,1336,277,287,334,348,10,4.823105,0.829341,0.824713,none_observed
CRM:p2:3,CRM,2,3,native,402,92,102,100,114,10,4.369565,0.92,0.894737,none_observed
CRM:p30:0,CRM,30,0,native,1399,286,299,349,363,13,4.891608,0.819484,0.823691,none_observed
CRM:p30:1,CRM,30,1,native,1266,178,191,316,330,13,7.11236,0.563291,0.578788,none_observed
CRM:p31:0,CRM,31,0,ocr,665,168,181,166,180,13,3.958333,1.012048,1.005556,none_observed
CRM:p32:0,CRM,32,0,ocr,600,148,161,150,164,13,4.054054,0.986667,0.981707,none_observed
CRM:p33:0,CRM,33,0,ocr,617,171,184,154,168,13,3.608187,1.11039,1.095238,none_observed
CRM:p34:0,CRM,34,0,ocr,768,230,243,192,206,13,3.33913,1.197917,1.179612,none_observed
CRM:p35:0,CRM,35,0,ocr,416,119,132,104,118,13,3.495798,1.144231,1.118644,none_observed
CRM:p36:0,CRM,36,0,ocr,519,144,157,129,143,13,3.604167,1.116279,1.097902,none_observed
CRM:p37:0,CRM,37,0,ocr,347,96,109,86,100,13,3.614583,1.116279,1.09,none_observed
CRM:p38:0,CRM,38,0,ocr,366,100,113,91,105,13,3.66,1.098901,1.07619,none_observed
CRM:p39:0,CRM,39,0,ocr,486,112,125,121,135,13,4.339286,0.92562,0.925926,none_observed
CRM:p40:0,CRM,40,0,ocr,677,173,186,169,183,13,3.913295,1.023669,1.016393,none_observed
CRM:p41:0,CRM,41,0,ocr,327,96,109,81,95,13,3.40625,1.185185,1.147368,none_observed
CRM:p42:0,CRM,42,0,ocr,261,70,83,65,79,13,3.728571,1.076923,1.050633,none_observed
CRM:p43:0,CRM,43,0,native,212,38,51,53,67,13,5.578947,0.716981,0.761194,none_observed
CRM:p44:0,CRM,44,0,native,1258,69,82,314,328,13,18.231884,0.219745,0.25,none_observed
CRM:p44:1,CRM,44,1,native,886,50,63,221,235,13,17.72,0.226244,0.268085,none_observed
CRM:p45:0,CRM,45,0,native,1330,281,294,332,346,13,4.733096,0.846386,0.849711,none_observed
CRM:p45:1,CRM,45,1,native,1201,167,180,300,314,13,7.191617,0.556667,0.573248,none_observed
CRM:p46:0,CRM,46,0,ocr,666,204,217,166,180,13,3.264706,1.228916,1.205556,none_observed
CRM:p47:0,CRM,47,0,native,766,113,126,191,205,13,6.778761,0.591623,0.614634,none_observed
CRM:p48:0,CRM,48,0,native,1386,192,205,346,360,13,7.21875,0.554913,0.569444,none_observed
CRM:p48:1,CRM,48,1,native,348,74,87,87,101,13,4.702703,0.850575,0.861386,none_observed
CRM:p48:2,CRM,48,2,native,1200,159,172,300,314,13,7.54717,0.53,0.547771,none_observed
CRM:p49:0,CRM,49,0,native,184,36,49,46,60,13,5.111111,0.782609,0.816667,none_observed
CRM:p49:1,CRM,49,1,native,1190,150,163,297,311,13,7.933333,0.505051,0.524116,none_observed
CRM:p49:2,CRM,49,2,native,403,67,80,100,114,13,6.014925,0.67,0.701754,none_observed
CRM:p49:3,CRM,49,3,native,1375,277,290,343,357,13,4.963899,0.80758,0.812325,none_observed
CRM:p49:4,CRM,49,4,native,1302,266,279,325,339,13,4.894737,0.818462,0.823009,none_observed
CRM:p49:5,CRM,49,5,native,199,27,40,49,63,13,7.37037,0.55102,0.634921,none_observed
CRM:p4:0,CRM,4,0,native,1381,81,94,345,359,13,17.049383,0.234783,0.261838,none_observed
CRM:p4:1,CRM,4,1,native,1326,110,123,331,345,13,12.054545,0.332326,0.356522,none_observed
CRM:p4:2,CRM,4,2,native,1283,120,133,320,334,13,10.691667,0.375,0.398204,none_observed
CRM:p4:3,CRM,4,3,native,1318,114,127,329,343,13,11.561404,0.346505,0.370262,none_observed
CRM:p4:4,CRM,4,4,native,1142,91,104,285,299,13,12.549451,0.319298,0.347826,none_observed
CRM:p50:0,CRM,50,0,native,286,48,61,71,85,13,5.958333,0.676056,0.717647,none_observed
CRM:p51:0,CRM,51,0,native,1340,73,86,335,349,13,18.356164,0.21791,0.246418,none_observed
CRM:p51:1,CRM,51,1,native,1392,100,113,348,362,13,13.92,0.287356,0.312155,none_observed
CRM:p51:2,CRM,51,2,native,1093,77,90,273,287,13,14.194805,0.282051,0.313589,none_observed
CRM:p52:0,CRM,52,0,native,1333,267,280,333,347,13,4.992509,0.801802,0.806916,none_observed
CRM:p52:1,CRM,52,1,native,509,83,96,127,141,13,6.13253,0.653543,0.680851,none_observed
CRM:p52:2,CRM,52,2,native,896,118,131,224,238,13,7.59322,0.526786,0.55042,none_observed
CRM:p52:3,CRM,52,3,native,554,62,75,138,152,13,8.935484,0.449275,0.493421,none_observed
CRM:p53:0,CRM,53,0,native,1182,246,259,295,309,13,4.804878,0.833898,0.838188,none_observed
CRM:p53:1,CRM,53,1,native,659,143,156,164,178,13,4.608392,0.871951,0.876404,none_observed
CRM:p54:0,CRM,54,0,native,1035,199,212,258,272,13,5.201005,0.771318,0.779412,none_observed
CRM:p54:1,CRM,54,1,native,1113,224,237,278,292,13,4.96875,0.805755,0.811644,none_observed
CRM:p55:0,CRM,55,0,native,1018,192,205,254,268,13,5.302083,0.755906,0.764925,none_observed
CRM:p55:1,CRM,55,1,native,946,174,187,236,250,13,5.436782,0.737288,0.748,none_observed
CRM:p56:0,CRM,56,0,native,1371,292,305,342,356,13,4.695205,0.853801,0.856742,none_observed
CRM:p56:1,CRM,56,1,native,259,57,70,64,78,13,4.54386,0.890625,0.897436,none_observed
CRM:p57:0,CRM,57,0,native,1018,203,216,254,268,13,5.014778,0.799213,0.80597,none_observed
CRM:p57:1,CRM,57,1,native,600,114,127,150,164,13,5.263158,0.76,0.77439,none_observed
CRM:p58:0,CRM,58,0,native,1386,199,212,346,360,13,6.964824,0.575145,0.588889,none_observed
CRM:p58:1,CRM,58,1,native,299,54,67,74,88,13,5.537037,0.72973,0.761364,none_observed
CRM:p59:0,CRM,59,0,native,660,123,136,165,179,13,5.365854,0.745455,0.759777,none_observed
CRM:p59:1,CRM,59,1,native,1190,108,121,297,311,13,11.018519,0.363636,0.389068,none_observed
